NAME,MCAP,CMP,PE,PE-TTM,EarningScore,DebtScore,CashScore,CompanyScore,G-IV,A-IV,P-IV,G-Valuation,A-Valuation,P-Valuation,G-ROI,A-ROI,P-ROI,G-Decision,A-Decision,P-Decision
NIPPON LIFE INDIA ASSET MANAGEMENT LTD,21624.81,350.75,33.300189408521845,33.13830158559058,29.0,28.5,18.0,75.5,493.44199577863367,308.9949086889827,214.039804015066,UNDERVALUED,OVERVALUED,OVERVALUED,8.198367626149663,5.054833682642761,3.4357297005586394,DO NOT BUY,DO NOT BUY,DO NOT BUY
NIRAJ CEMENT STRUCTURALS LTD,163.03,40.6,78.37980769230771,34.02852564102565,21.0,20.0,15.0,56.0,-309.6144602993787,-192.7733440219221,-132.62243244395526,OVERVALUED,OVERVALUED,OVERVALUED,-44.72053260105693,-27.51715599218702,-18.65641006951366,DO NOT BUY,DO NOT BUY,DO NOT BUY
NIRAV COMMERCIALS LTD,11.07,283.95,1.2032608695652176,1.2345652173913042,20.0,30.0,3.0,53.0,-17925.022631621956,-11189.498844764717,-7721.9875042152225,OVERVALUED,OVERVALUED,OVERVALUED,-369.15011741135953,-227.35099791102087,-154.31615140864943,DO NOT BUY,DO NOT BUY,DO NOT BUY
NIRLON LTD,2564.82,284.6,20.031396438612937,20.026913464542332,33.0,22.5,15.0,70.5,-639.8088057987063,-399.18500029780176,-275.30958974567426,OVERVALUED,OVERVALUED,OVERVALUED,-13.15371413076297,-8.099568773040126,-5.496388078387938,DO NOT BUY,DO NOT BUY,DO NOT BUY
NITCO LTD,144.08,20.05,-1.7626620993393691,-1.7636346953755815,2.0,12.0,21.0,35.0,189.45433443461891,118.49647401597404,81.9666964531836,UNDERVALUED,UNDERVALUED,UNDERVALUED,55.137154917565304,33.98132008367746,23.084826824995215,BUY,BUY,BUY
NITIN CASTINGS LTD,33.5,65.15,22.945205479452056,22.75787671232877,21.0,30.0,18.0,69.0,1274.8766301050127,796.5072858779128,550.2382237278621,UNDERVALUED,UNDERVALUED,UNDERVALUED,114.32293731845148,70.4301709421642,47.822827073227614,BUY,BUY,BUY
NITIN FIRE PROTECTION INDUSTRIES LTD,17.54,0.6,-0.0803260670452464,-0.08031690785858216,15.0,4.5,9.0,28.5,-658.9529304357002,-411.3833435793079,-283.9321791019807,OVERVALUED,OVERVALUED,OVERVALUED,-6421.597346652473,-3955.0464897199254,-2684.6284232245926,DO NOT BUY,DO NOT BUY,DO NOT BUY
NITIN SPINNERS LTD,577.94,102.8,8.390534262485483,8.387572590011613,33.0,15.0,12.0,60.0,-161.29941337050133,-100.6748646590316,-69.46477368096943,OVERVALUED,OVERVALUED,OVERVALUED,-9.176843456799189,-5.651516214918528,-3.8357663365790713,DO NOT BUY,DO NOT BUY,DO NOT BUY
NITIRAJ ENGINEERS LTD,41.41,40.4,5.228535353535353,5.254040404040404,23.0,24.0,9.0,56.0,-154.01966028628306,-95.20173530645012,-64.9217113099314,OVERVALUED,OVERVALUED,OVERVALUED,-22.53268842048267,-13.82962061926467,-9.347031283015875,DO NOT BUY,DO NOT BUY,DO NOT BUY
NITTA GELATIN INDIA LTD,183.05,201.6,9.685185185185187,9.706666666666667,22.0,12.0,18.0,52.0,-367.1112991381957,-228.708560545497,-157.45752190025829,OVERVALUED,OVERVALUED,OVERVALUED,-10.671791102463489,-6.5678776930825045,-4.454122071966342,DO NOT BUY,DO NOT BUY,DO NOT BUY
NIVAKA FASHIONS LTD,71.88,7.0,-42.28235294117648,-42.28823529411765,12.0,24.0,9.0,45.0,20.219397712436624,12.626037419756376,8.716903733802543,UNDERVALUED,UNDERVALUED,UNDERVALUED,16.884709120152504,10.400156782571646,7.060232766959688,DO NOT BUY,DO NOT BUY,DO NOT BUY
NIYOGIN FINTECH LTD,627.86,67.15,-94.13193403298352,-84.1640179910045,9.0,27.0,3.0,39.0,-782.2023455085379,-487.4340516837427,-335.68454652034177,OVERVALUED,OVERVALUED,OVERVALUED,-68.24662031793808,-42.0057168521844,-28.490115602627363,DO NOT BUY,DO NOT BUY,DO NOT BUY
NLC INDIA LTD,7023.31,50.65,9.010366017935265,9.317706048126716,26.0,26.0,6.0,58.0,-910.0370411227008,-567.6532788473036,-391.3908802456511,OVERVALUED,OVERVALUED,OVERVALUED,-105.1530266204494,-64.74406011908904,-43.93107710378003,DO NOT BUY,DO NOT BUY,DO NOT BUY
NMDC LTD,54142.94,184.75,14.374180976350527,15.184597797883903,25.0,30.0,18.0,73.0,-55.84533142791839,-33.33226649501439,-21.742327770769148,OVERVALUED,OVERVALUED,OVERVALUED,-1.8523355321418302,-1.1238948207773072,-0.7487052164408778,DO NOT BUY,DO NOT BUY,DO NOT BUY
NMS RESOURCES GLOBAL LTD,0.96,3.2,-1.8823529411764706,-1.8823529411764706,14.0,30.0,12.0,56.0,16.925719445245644,10.673591864055998,7.454937461463078,UNDERVALUED,UNDERVALUED,UNDERVALUED,30.58490922428385,18.905472819010424,12.88987943522135,BUY,BUY,BUY
NOCIL LTD,3116.27,187.35,42.76478660628516,42.46462879099766,26.0,27.0,12.0,65.0,-91.5076330894272,-56.98595996318803,-39.21387618055022,OVERVALUED,OVERVALUED,OVERVALUED,-2.8636713602633286,-1.7621772696705496,-1.194843339014369,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOIDA TOLL BRIDGE COMPANY LTD,108.93,5.85,-2.892458842272969,-2.8923791821561338,19.0,30.0,21.0,70.0,39.91953471833477,25.054712127349195,17.40216088700254,UNDERVALUED,UNDERVALUED,UNDERVALUED,39.66688014522793,24.477225590688928,16.653664395641076,BUY,BUY,BUY
NORBEN TEA & EXPORTS LTD,6.05,5.15,24.199999999999992,24.307999999999993,13.0,30.0,6.0,49.0,-31.490544279363263,-19.6299556164878,-13.524012412135617,OVERVALUED,OVERVALUED,OVERVALUED,-35.81177493450411,-22.04465650826445,-14.95378468491734,DO NOT BUY,DO NOT BUY,DO NOT BUY
NORRIS MEDICINES LTD,11.4,11.4,-4.8927038626609445,-4.8927038626609445,4.0,15.0,6.0,25.0,-211.09055524825897,-131.77785107545319,-90.94692093970303,OVERVALUED,OVERVALUED,OVERVALUED,-108.27403264627188,-66.68470120614035,-45.263761156798225,DO NOT BUY,DO NOT BUY,DO NOT BUY
NORTH EASTERN CARRYING CORPORATION LTD,41.66,8.3,63.121212121212125,63.13030303030304,23.0,17.0,3.0,43.0,-48.61014961544799,-30.13933829832935,-20.630389961418647,OVERVALUED,OVERVALUED,OVERVALUED,-34.500834812214975,-21.197763704692758,-14.345903412671035,DO NOT BUY,DO NOT BUY,DO NOT BUY
NORTHERN SPIRITS LTD,36.92,23.0,,,13.0,16.0,6.0,35.0,-541.0278352973611,-337.21437894863544,-232.28928424036636,OVERVALUED,OVERVALUED,OVERVALUED,-137.78504564439157,-84.81271869498241,-57.52886967493057,DO NOT BUY,DO NOT BUY,DO NOT BUY
NORTHLINK FISCAL & CAPITAL SERVICES LTD,9.32,17.75,44.38095238095239,43.95238095238095,25.0,30.0,12.0,67.0,14.117061012558684,9.013967914791241,6.386847330210118,OVERVALUED,OVERVALUED,OVERVALUED,4.534566654707609,2.8159494031652303,1.9307609224114763,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOUVEAU GLOBAL VENTURES LTD,21.24,11.45,-7.531914893617023,-7.55212765957447,3.0,26.0,6.0,35.0,-68.74359857883348,-42.88797290484792,-29.577252301873123,OVERVALUED,OVERVALUED,OVERVALUED,-35.13035244216396,-21.631601084333806,-14.67895400960746,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOVA IRON & STEEL LTD,50.34,13.93,-7.348905109489051,-7.341211678832116,6.0,1.5,6.0,13.5,-37.684833356834204,-23.522907419203783,-16.232214023008623,OVERVALUED,OVERVALUED,OVERVALUED,-15.820843848585936,-9.743480038860794,-6.613281949152045,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOVA PUBLICATIONS INDIA LTD,9.93,31.5,-198.6,-201.59999999999997,16.0,30.0,15.0,61.0,-699.0517489007273,-436.405724681869,-301.1930676786831,OVERVALUED,OVERVALUED,OVERVALUED,-129.76301931076915,-79.92000369775933,-54.247933184636196,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOVARTIS INDIA LTD,1605.03,650.05,89.26751946607344,89.30052836484985,16.0,30.0,12.0,58.0,-2700.954194840423,-1642.0041612693954,-1096.8466699325418,OVERVALUED,OVERVALUED,OVERVALUED,-24.990846850405056,-15.25278028779057,-10.23710600760772,DO NOT BUY,DO NOT BUY,DO NOT BUY
NOVATEOR RESEARCH LABORATORIES LTD,3.55,7.35,-177.49999999999997,-95.55000000000001,3.0,22.0,3.0,28.0,-504.3235227707926,-314.59346521542324,-216.91863738687817,OVERVALUED,OVERVALUED,OVERVALUED,-401.55603205299303,-247.24647227112683,-167.76801674735913,DO NOT BUY,DO NOT BUY,DO NOT BUY
NPR FINANCE LTD,7.12,11.89,22.967741935483872,23.01290322580645,17.0,30.0,15.0,62.0,-14.532162648384507,-8.715200207225909,-5.720572933898549,OVERVALUED,OVERVALUED,OVERVALUED,-7.454046290510863,-4.529500416959257,-3.023188108979978,DO NOT BUY,DO NOT BUY,DO NOT BUY
NRB BEARINGS LTD,1034.16,106.7,53.252317198764175,53.24011328527292,20.0,18.5,21.0,59.5,156.94744166648192,99.27849299856175,69.58997287281166,UNDERVALUED,OVERVALUED,OVERVALUED,8.476203712078503,5.245317614356083,3.581222159847717,DO NOT BUY,DO NOT BUY,DO NOT BUY
NRB INDUSTRIAL BEARINGS LTD,55.41,22.85,17.932038834951456,17.895469255663432,5.0,18.0,3.0,26.0,-150.79917340073388,-94.11439336122245,-64.93253255225471,OVERVALUED,OVERVALUED,OVERVALUED,-38.60117073961726,-23.771746342605176,-16.133724764116387,DO NOT BUY,DO NOT BUY,DO NOT BUY
NTC INDUSTRIES LTD,70.77,59.25,9.398406374501993,8.498007968127492,18.0,27.0,12.0,57.0,-339.9860927539263,-212.11715389622182,-146.28901496836536,OVERVALUED,OVERVALUED,OVERVALUED,-33.57500621233396,-20.674084512328673,-14.029354704279699,DO NOT BUY,DO NOT BUY,DO NOT BUY
NTPC LTD,101863.48,105.05,9.661955051533093,9.859180156202278,27.0,14.0,3.0,44.0,4.6800795652435685,3.3498252390302294,2.664997732228116,OVERVALUED,OVERVALUED,OVERVALUED,0.21876859510606683,0.14307089997136516,0.10408215614680968,DO NOT BUY,DO NOT BUY,DO NOT BUY
NUCLEUS SOFTWARE EXPORTS LTD,1558.33,536.6,12.884084332368747,12.86597767672592,32.0,30.0,27.0,89.0,1190.9240068889226,748.2311373702228,520.3286617777892,UNDERVALUED,UNDERVALUED,OVERVALUED,12.886536840242844,7.954845456554455,5.414735726155965,DO NOT BUY,DO NOT BUY,DO NOT BUY
NURECA LTD,1470.03,1470.0,,,7.0,20.0,0.0,27.0,-33.501836885895095,-20.908522621626634,-14.425365348593004,OVERVALUED,OVERVALUED,OVERVALUED,-0.13330350927723417,-0.08209209856686599,-0.05571522448202586,DO NOT BUY,DO NOT BUY,DO NOT BUY
NUTECH GLOBAL LTD,6.05,18.9,-3.711656441717791,-3.7104294478527597,18.0,9.5,21.0,48.5,198.33696112524925,123.83846900492502,85.4859407598137,UNDERVALUED,UNDERVALUED,UNDERVALUED,61.35028675614667,37.787334065082625,25.65103421358469,BUY,BUY,BUY
NUTRAPLUS INDIA LTD,8.22,2.41,-0.17189460476787954,-0.17185487243831035,17.0,1.0,12.0,30.0,213.6275209810527,133.4187219844361,92.12647375938829,UNDERVALUED,UNDERVALUED,UNDERVALUED,518.080372354433,319.12805419327884,216.6559650195788,BUY,BUY,BUY
NUTRICIRCLE LTD,1.77,65.05,-4.317073170731708,-4.759756097560975,3.0,14.0,3.0,20.0,-654.9516242412606,-408.76463927976755,-282.0252513326311,OVERVALUED,OVERVALUED,OVERVALUED,-58.89005822298728,-36.26645259533899,-24.613971464512712,DO NOT BUY,DO NOT BUY,DO NOT BUY
NXTDIGITAL LTD,1096.37,455.85,-3.879857031637058,-3.3231332719937714,27.0,27.0,9.0,63.0,3963.254111005361,2482.3093256799166,1719.904945509259,UNDERVALUED,UNDERVALUED,UNDERVALUED,50.654872818700326,31.2343489588084,21.231642425080896,BUY,BUY,BUY
NYSSA CORPORATION LTD,15.96,5.32,5.131832797427653,5.131832797427653,17.0,27.0,18.0,62.0,4.793300793879709,3.006978627825523,2.087363084227546,OVERVALUED,OVERVALUED,OVERVALUED,5.240245767152255,3.2330386513157894,2.1992094983552626,DO NOT BUY,DO NOT BUY,DO NOT BUY
OIL & NATURAL GAS CORPN LTD,140207.21,111.45,84.7798437518896,85.34809164459602,21.0,27.0,27.0,75.0,1621.2341190299683,1012.3216388251842,698.8477357811304,UNDERVALUED,UNDERVALUED,UNDERVALUED,85.03889104423327,52.378691373445584,35.556776836190096,BUY,BUY,BUY
OASIS SECURITIES LTD,3.42,18.5,2.047904191616767,1.9940119760479045,6.0,30.0,15.0,51.0,-416.0902771712715,-259.5520452512599,-178.9646831412268,OVERVALUED,OVERVALUED,OVERVALUED,-131.6267079521199,-81.04508863304095,-54.992593978435664,DO NOT BUY,DO NOT BUY,DO NOT BUY
OBEROI REALTY LTD,19823.59,545.2,55.80965653153152,54.58139639639641,29.0,30.0,9.0,68.0,-616.9283847451525,-384.9363328918227,-265.5046307444071,OVERVALUED,OVERVALUED,OVERVALUED,-6.620321230543242,-4.076648162421327,-2.7665076429517654,DO NOT BUY,DO NOT BUY,DO NOT BUY
OBJECTONE INFORMATION SYSTEMS LTD,3.15,3.0,3.058252427184466,3.0582524271844664,16.0,30.0,18.0,64.0,-34.40047721255216,-21.385844288443092,-14.68578818508641,OVERVALUED,OVERVALUED,OVERVALUED,-67.35588007351191,-41.42276413690477,-28.06569148065476,DO NOT BUY,DO NOT BUY,DO NOT BUY
OCEANAA BIOTEK INDUSTRIES LTD,7.8,5.75,-5.379310344827586,-5.393103448275862,20.0,27.0,18.0,65.0,14.773713355409624,9.242985110511079,6.395713908217344,UNDERVALUED,UNDERVALUED,UNDERVALUED,14.987955310416682,9.238078926282057,6.2765560296474385,DO NOT BUY,DO NOT BUY,DO NOT BUY
OCEANIC FOODS LTD,53.94,47.95,34.13924050632911,34.192194092827,27.0,2.5,18.0,47.5,519.9303640560518,324.61222933112265,224.0606065315431,UNDERVALUED,UNDERVALUED,UNDERVALUED,63.3966855801585,39.04674030172414,26.505093202516683,BUY,BUY,BUY
OCL IRON & STEEL LTD,26.83,2.0,-0.17507340946166391,-0.17500815660685157,13.0,16.0,15.0,44.0,266.94830833860914,166.91959338222404,115.42386499230227,UNDERVALUED,UNDERVALUED,UNDERVALUED,779.0832031276566,480.1055511554237,326.1145602636977,BUY,BUY,BUY
OCTAWARE TECHNOLOGIES LTD,25.13,70.0,,,15.0,30.0,9.0,54.0,83.6387047393932,52.29098984763452,36.15288977892351,UNDERVALUED,OVERVALUED,OVERVALUED,6.9752915691155986,4.298269933844011,2.9194470969707513,DO NOT BUY,DO NOT BUY,DO NOT BUY
ODYSSEY CORPORATION LTD,6.22,1.58,3.7926829268292677,3.795853658536586,14.0,27.0,3.0,44.0,-69.20238329149606,-43.201918503465585,-29.81663335489656,OVERVALUED,OVERVALUED,OVERVALUED,-256.10330525331585,-157.7320852592444,-107.06514897759239,DO NOT BUY,DO NOT BUY,DO NOT BUY
ODYSSEY TECHNOLOGIES LTD,81.8,51.95,88.91304347826086,50.255978260869554,23.0,27.0,21.0,71.0,88.96490053743456,56.80274863613015,40.245368693109505,UNDERVALUED,UNDERVALUED,OVERVALUED,9.764435783538364,6.063567915265897,4.157404339375765,DO NOT BUY,DO NOT BUY,DO NOT BUY
OIL COUNTRY TUBULAR LTD,35.65,8.05,-0.60138326585695,-0.6015772604588394,8.0,16.0,24.0,48.0,194.0980601168625,121.25068971925909,83.74817455098285,UNDERVALUED,UNDERVALUED,UNDERVALUED,140.886401433766,86.79079023492301,58.92838407696362,BUY,BUY,BUY
OIL INDIA LTD,13289.39,122.55,7.303186841570175,7.416517555380921,17.0,30.0,21.0,68.0,1879.780016468603,1179.7896023780945,819.4279176831462,UNDERVALUED,UNDERVALUED,UNDERVALUED,89.16599072422581,55.021329350013914,37.43483014516479,BUY,BUY,BUY
OK PLAY INDIA LTD,40.53,21.1,-2.7183098591549295,-2.6887994634473507,11.0,0.0,18.0,29.0,333.89805988998506,208.63205271766265,144.14392763629428,UNDERVALUED,UNDERVALUED,UNDERVALUED,92.44026838698188,56.95118257309403,38.67222608831421,BUY,BUY,BUY
OLECTRA GREENTECH LTD,1458.57,177.7,-607.7374999999998,-522.487361111111,24.0,21.0,9.0,54.0,-1719.1367061855963,-1071.0436922232436,-737.3992798866167,OVERVALUED,OVERVALUED,OVERVALUED,-56.69436549071243,-34.89248547753537,-23.66324113641164,DO NOT BUY,DO NOT BUY,DO NOT BUY
OLYMPIA INDUSTRIES LTD,21.41,35.55,-61.17142857142853,-60.942857142857086,12.0,27.5,6.0,45.5,893.036954388422,557.5734109664279,384.87360647216803,UNDERVALUED,UNDERVALUED,UNDERVALUED,146.86748977717772,90.45831350712288,61.404285917065614,BUY,BUY,BUY
OLYMPIC CARDS LTD,4.24,2.6,-0.7223168654173765,-0.7219761499148212,10.0,18.5,12.0,40.5,558.7173217867714,348.89608868300587,240.878133688171,UNDERVALUED,UNDERVALUED,UNDERVALUED,1256.1358462343014,773.7216050633846,525.2500335992777,BUY,BUY,BUY
OLYMPIC OIL INDUSTRIES LTD,17.87,62.7,-9.765027322404372,-9.93606557377049,16.0,18.0,15.0,49.0,2117.924496116793,1322.5633021553097,913.1038381005832,UNDERVALUED,UNDERVALUED,UNDERVALUED,197.45063454788044,121.62066355973697,82.56378992812672,BUY,BUY,BUY
OM INFRA LTD,195.97,20.35,5.799644865344777,5.799659662622077,20.0,27.0,18.0,65.0,-107.41009238987465,-66.36909679093817,-45.24080414880719,OVERVALUED,OVERVALUED,OVERVALUED,-31.207372456123654,-19.151531584075336,-12.942067867730046,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMANSH ENTERPRISES LTD,0.83,0.47,-5.1875,-5.22875,10.0,27.0,15.0,52.0,-6.433859392164227,-4.006183002635169,-2.756392239769484,OVERVALUED,OVERVALUED,OVERVALUED,-80.2692264518072,-49.392093373493985,-33.48856249999999,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMAX AUTOS LTD,85.77,40.1,-3.1143790849673203,-3.1159767610748,13.0,21.5,18.0,52.5,-4060.084472239073,-2534.626261075595,-1749.3059483383765,OVERVALUED,OVERVALUED,OVERVALUED,-592.0321991357954,-364.6272170029585,-247.50034045767381,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMAXE LTD,1257.44,68.75,-4.22342390756726,-4.223415510697612,17.0,23.0,24.0,64.0,393.790089841601,247.65672587123095,172.42588817622573,UNDERVALUED,UNDERVALUED,UNDERVALUED,33.221096687571816,20.514749663130043,13.970237202079465,BUY,BUY,BUY
OMKAR OVERSEAS LTD,0.92,1.84,-13.142857142857144,-13.142857142857144,17.0,27.0,6.0,50.0,-5.695960952655648,-3.5523743533906273,-2.4488357010730555,OVERVALUED,OVERVALUED,OVERVALUED,-18.12050487907608,-11.156368885869568,-7.569431216032605,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMKAR PHARMACHEM LTD,18.91,18.75,-145.46153846153845,-145.6730769230769,1.0,30.0,6.0,37.0,-14.831584645083039,-9.252279889262025,-6.380001039777336,OVERVALUED,OVERVALUED,OVERVALUED,-4.6290078564747486,-2.8502253685219463,-1.9340482693515328,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMKAR SPECIALITY CHEMICALS LTD,23.77,11.55,-3.968280467445743,-3.9721202003338902,16.0,14.5,12.0,42.5,440.9348755365786,275.3231965201607,190.0647380410439,UNDERVALUED,UNDERVALUED,UNDERVALUED,223.1768997653556,137.4626538178377,93.31480002366428,BUY,BUY,BUY
OMNI AX'S SOFTWARE LTD,2.65,1.54,-16.5625,-16.555,1.0,27.0,6.0,34.0,0.011622641509433963,0.011622641509433963,0.011622641509433963,OVERVALUED,OVERVALUED,OVERVALUED,0.015094339622641511,0.015094339622641511,0.015094339622641511,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMNITEX INDUSTRIES (INDIA) LTD,9.58,22.8,-59.875,-59.85000000000001,17.0,30.0,0.0,47.0,-72.14733974404486,-44.72598924927152,-30.609218702140172,OVERVALUED,OVERVALUED,OVERVALUED,-18.64397633132176,-11.454487294493735,-7.751479616551404,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONE GLOBAL SERVICE PROVIDER LTD,3.98,5.61,4.061224489795918,4.064387755102041,7.0,30.0,3.0,40.0,-16.06450549969758,-10.021530212322324,-6.910549388452182,OVERVALUED,OVERVALUED,OVERVALUED,-16.757150239949745,-10.317949120603018,-7.001383636934671,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONE POINT ONE SOLUTIONS LTD,40.37,16.1,-1.191206845677191,-1.192416642077309,14.0,21.0,0.0,35.0,-1547.0583293557409,-965.6290487814413,-666.3037568044641,OVERVALUED,OVERVALUED,OVERVALUED,-561.975871211845,-346.0945557305858,-234.9030420282309,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONELIFE CAPITAL ADVISORS LTD,9.22,6.9,-27.11764705882353,-27.194117647058828,10.0,30.0,9.0,49.0,-189.53933859377258,-117.95179968420732,-81.09785767968081,OVERVALUED,OVERVALUED,OVERVALUED,-161.1764810868696,-99.15639362459329,-67.21241834581748,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONESOURCE IDEAS VENTURE LTD,4.12,13.4,-34.33333333333333,-34.61666666666665,6.0,30.0,12.0,48.0,-473.1208392044747,-295.33842634795565,-203.81435899433566,OVERVALUED,OVERVALUED,OVERVALUED,-206.4694390597694,-127.15942430218445,-86.31012443112861,DO NOT BUY,DO NOT BUY,DO NOT BUY
OMFURN INDIA LTD,6.23,9.15,,,21.0,28.0,9.0,58.0,488.75977855761704,305.7656958284264,211.55861153973876,UNDERVALUED,UNDERVALUED,UNDERVALUED,311.6212675469001,192.0684032654495,130.49168034585665,BUY,BUY,BUY
ONMOBILE GLOBAL LTD,1068.05,102.05,-565.1058201058202,-570.5440917107584,4.0,27.0,18.0,49.0,-4.39385279172009,-2.2176899179460894,-1.097380691450879,OVERVALUED,OVERVALUED,OVERVALUED,-0.30446923869288567,-0.17699500184331207,-0.11133830838765699,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONTIC FINSERVE LTD,3.4,3.78,-6.666666666666668,-6.670588235294119,13.0,23.5,6.0,42.5,-3.948127279602639,-2.4586498264368695,-1.691852748172086,OVERVALUED,OVERVALUED,OVERVALUED,-6.123847238511029,-3.7683306525735296,-2.5551017348345577,DO NOT BUY,DO NOT BUY,DO NOT BUY
ONWARD TECHNOLOGIES LTD,201.06,122.65,27.54246575342466,26.490159817351604,21.0,28.0,24.0,73.0,109.60465998278961,69.06831367623681,48.19981926208553,OVERVALUED,OVERVALUED,OVERVALUED,5.171558730242217,3.1958583569581225,2.1782570206033025,DO NOT BUY,DO NOT BUY,DO NOT BUY
OPTIEMUS INFRACOM LTD,1368.31,159.45,-33.48776309348995,-33.482158590308366,15.0,15.0,21.0,51.0,231.55302286742517,145.1244872245726,100.6302597565538,UNDERVALUED,OVERVALUED,OVERVALUED,8.454771379449836,5.21453522045443,3.5456239371012406,DO NOT BUY,DO NOT BUY,DO NOT BUY
OPTIMUS FINANCE LTD,11.92,21.4,1191.9999999999998,1198.3999999999999,11.0,26.0,9.0,46.0,386.73502983245527,241.45848333780347,166.66874338186813,UNDERVALUED,UNDERVALUED,UNDERVALUED,105.65732121649539,65.07603882655202,44.1743030424182,BUY,BUY,BUY
OPTO CIRCUITS (INDIA) LTD,136.78,4.55,-0.387401931628289,-0.38175479838747745,10.0,25.5,15.0,50.5,531.1628844717012,331.62023107779794,228.89378611789675,UNDERVALUED,UNDERVALUED,UNDERVALUED,682.5481673301036,420.3869897428809,285.35863814639606,BUY,BUY,BUY
ORACLE CREDIT LTD,4.81,8.66,28.294117647058822,28.527058823529416,23.0,30.0,12.0,65.0,-2.532267247920889,-1.5674304522018105,-1.0707233457012817,OVERVALUED,OVERVALUED,OVERVALUED,-1.7256615892671512,-1.0596527416839918,-0.7166192015332637,DO NOT BUY,DO NOT BUY,DO NOT BUY
ORACLE FINANCIAL SERVICES SOFTWARE LTD,30682.76,3565.1,18.717103136113803,18.688635120489156,25.0,30.0,27.0,82.0,12844.213067785944,8091.648857432558,5644.9838588995635,UNDERVALUED,UNDERVALUED,UNDERVALUED,20.855945529934207,12.887010062435102,8.782541849184248,DO NOT BUY,DO NOT BUY,DO NOT BUY
ORBIT EXPORTS LTD,162.38,59.3,46.93063583815029,47.98843930635839,24.0,24.0,21.0,69.0,601.7673827674602,377.19523499135295,261.5833696298696,UNDERVALUED,UNDERVALUED,UNDERVALUED,59.07418401539789,36.435809929832786,24.775722178733904,BUY,BUY,BUY
ORCHID PHARMA LTD,6444.09,1578.8,-44.67926228939888,-79.83578081305322,3.0,10.5,21.0,34.5,4681.7840157657365,2930.971741917407,2029.6370266294373,UNDERVALUED,UNDERVALUED,UNDERVALUED,17.286205496624138,10.657076077896567,7.24268640293131,DO NOT BUY,DO NOT BUY,DO NOT BUY
ORGANIC COATINGS LTD,4.68,6.1,-2.098654708520179,-2.1062780269058297,2.0,9.5,18.0,29.5,-70.6474224799988,-44.104507217732156,-30.43996343529559,OVERVALUED,OVERVALUED,OVERVALUED,-67.719321642361,-41.70797609508542,-28.31061061030978,DO NOT BUY,DO NOT BUY,DO NOT BUY
ORICON ENTERPRISES LTD,361.99,23.05,55.94899536321484,55.932766615146825,21.0,29.0,15.0,65.0,862.4313961766886,538.4444611902687,371.6529232482035,UNDERVALUED,UNDERVALUED,UNDERVALUED,218.75967276504443,134.7362051934273,91.45920122955309,BUY,BUY,BUY
ORIENT ABRASIVES LTD,317.04,26.5,24.12785388127854,24.120243531202433,21.0,30.0,21.0,72.0,177.49065448317353,110.97263495284867,76.7285294651127,UNDERVALUED,UNDERVALUED,UNDERVALUED,39.09847931774183,24.093428545096824,16.364949103178997,BUY,BUY,BUY
